Airbnb Listing ID,price,latitude,longitude,Meters from chosen location,Location,cluster,centroids,price_currency,size,color,segment
3003987,2062.81005859375,52.36404037475586,4.912280082702637,1370.0,Airbnb listing,1,0,MX 2062.81,5.0,#024c6f,Mid-range
3004400,5055.91015625,52.36323928833008,4.934760093688965,2895.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
3036290,1213.4200439453125,52.38520050048828,4.878479957580566,2323.0,Airbnb listing,1,0,MX 1213.42,5.0,#024c6f,Mid-range
3036359,1799.9000244140625,52.377490997314446,4.97868013381958,5993.0,Airbnb listing,1,0,MX 1799.9,5.0,#024c6f,Mid-range
3040900,2629.070068359375,52.37049865722656,4.8632798194885245,2035.0,Airbnb listing,1,0,MX 2629.07,5.0,#024c6f,Mid-range
3045003,3539.139892578125,52.38536834716797,4.911550045013428,2505.0,Airbnb listing,0,0,MX 3539.14,5.0,#061b2c,Budget
3048137,1617.8900146484375,52.37234115600586,4.867300033569336,1839.0,Airbnb listing,1,0,MX 1617.89,5.0,#024c6f,Mid-range
3087967,2426.840087890625,52.36178970336913,4.929230213165283,2548.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
3088648,2002.1400146484373,52.37598037719727,4.893099784851073,1098.0,Airbnb listing,1,0,MX 2002.14,5.0,#024c6f,Mid-range
3096518,8595.0400390625,52.36695098876953,4.874650001525879,1208.0,Airbnb listing,3,0,MX 8595.04,6.0,#3abdf3,Elite
3099026,2224.60009765625,52.364776611328125,4.908361911773682,1095.0,Airbnb listing,1,0,MX 2224.6,5.0,#024c6f,Mid-range
3099266,2730.18994140625,52.35226821899414,5.000659942626953,7512.0,Airbnb listing,1,0,MX 2730.19,5.0,#024c6f,Mid-range
3111787,2426.840087890625,52.37649917602539,4.883130073547363,1315.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
3113368,3539.139892578125,52.392459869384766,4.932680130004883,4008.0,Airbnb listing,0,0,MX 3539.14,5.0,#061b2c,Budget
3120537,2709.969970703125,52.36737060546875,4.860179901123047,2191.0,Airbnb listing,1,0,MX 2709.97,5.0,#024c6f,Mid-range
3121979,2527.949951171875,52.36101150512695,4.822239875793457,4797.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
3138594,4044.7299804687505,52.36997985839844,4.872640132904053,1408.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
3150587,2426.840087890625,52.37923049926758,4.883090019226073,1589.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
3155284,1759.4599609375,52.41016006469727,4.963689804077148,6885.0,Airbnb listing,1,0,MX 1759.46,5.0,#024c6f,Mid-range
3163509,3539.139892578125,52.36029052734375,4.904640197753905,1054.0,Airbnb listing,0,0,MX 3539.14,5.0,#061b2c,Budget
3172327,2831.31005859375,52.357460021972656,4.9220499992370605,2232.0,Airbnb listing,1,0,MX 2831.31,5.0,#024c6f,Mid-range
3174322,9100.6396484375,52.37866973876953,4.885610103607178,1470.0,Airbnb listing,3,0,MX 9100.64,6.0,#3abdf3,Elite
3180371,3013.320068359375,52.36182022094727,4.9058098793029785,1029.0,Airbnb listing,1,0,MX 3013.32,5.0,#024c6f,Mid-range
3194778,5055.91015625,52.37350845336913,4.870870113372803,1676.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
3203283,4550.31982421875,52.36302185058594,4.905320167541504,943.0,Airbnb listing,0,0,MX 4550.32,5.0,#061b2c,Budget
3206158,5035.68017578125,52.37746047973633,4.83597993850708,4032.0,Airbnb listing,0,0,MX 5035.68,5.0,#061b2c,Budget
3209240,2204.3798828125,52.358619689941406,4.886079788208008,937.0,Airbnb listing,1,0,MX 2204.38,5.0,#024c6f,Mid-range
3225605,10435.3896484375,52.356781005859375,4.905600070953369,1372.0,Airbnb listing,3,0,MX 10435.39,6.0,#3abdf3,Elite
3229172,1617.8900146484375,52.37805175781249,4.85453987121582,2892.0,Airbnb listing,1,0,MX 1617.89,5.0,#024c6f,Mid-range
3235970,4449.2001953125,52.371131896972656,4.913380146026611,1531.0,Airbnb listing,0,0,MX 4449.2,5.0,#061b2c,Budget
3237893,5055.91015625,52.356910705566406,4.8886799812316895,1054.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
3244143,1617.8900146484375,52.3661003112793,4.941380023956299,3327.0,Airbnb listing,1,0,MX 1617.89,5.0,#024c6f,Mid-range
3254077,2022.3599853515625,52.36758041381836,4.8548898696899405,2551.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
3260866,5055.91015625,52.35969161987305,4.791619777679443,6879.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
3261562,2002.1400146484373,52.363059997558594,4.936110019683838,2988.0,Airbnb listing,1,0,MX 2002.14,5.0,#024c6f,Mid-range
3277053,4044.7299804687505,52.38169097900391,4.883619785308838,1832.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
3280939,6977.14990234375,52.353958129882805,4.878419876098633,1651.0,Airbnb listing,3,0,MX 6977.15,6.0,#3abdf3,Elite
3282245,2002.1400146484373,52.38669967651367,4.9167699813842765,2825.0,Airbnb listing,1,0,MX 2002.14,5.0,#024c6f,Mid-range
3285009,1820.1300048828125,52.351268768310554,4.893839836120605,1653.0,Airbnb listing,1,0,MX 1820.13,5.0,#024c6f,Mid-range
3285500,4550.31982421875,52.358840942382805,4.934619903564453,2980.0,Airbnb listing,0,0,MX 4550.32,5.0,#061b2c,Budget
3292084,1213.4200439453125,52.38468170166016,4.815320014953612,5624.0,Airbnb listing,1,0,MX 1213.42,5.0,#024c6f,Mid-range
3294707,9950.0302734375,52.37543869018555,4.873939990997314,1626.0,Airbnb listing,3,0,MX 9950.03,6.0,#3abdf3,Elite
3308196,3539.139892578125,52.38777160644531,4.944459915161133,4277.0,Airbnb listing,0,0,MX 3539.14,5.0,#061b2c,Budget
3310738,1516.77001953125,52.34238052368164,4.796989917755127,6996.0,Airbnb listing,1,0,MX 1516.77,5.0,#024c6f,Mid-range
3322840,8069.22998046875,52.35684967041016,4.873429775238037,1648.0,Airbnb listing,3,0,MX 8069.23,6.0,#3abdf3,Elite
3332424,16077.7900390625,52.36814880371094,4.88224983215332,724.0,Airbnb listing,2,0,MX 16077.79,7.0,#057ab1,Premium
3346620,1193.18994140625,52.40153884887695,4.95281982421875,5687.0,Airbnb listing,1,0,MX 1193.19,5.0,#024c6f,Mid-range
3347583,2022.3599853515625,52.357959747314446,4.900259971618652,1052.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
3352657,2770.639892578125,52.37570190429688,4.859310150146484,2486.0,Airbnb listing,1,0,MX 2770.64,5.0,#024c6f,Mid-range
3365308,3033.5400390625,52.361038208007805,4.864830017089844,1954.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
3368163,4044.7299804687505,52.36145019531249,4.8855199813842765,697.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
3383368,2224.60009765625,52.36901092529297,4.86851978302002,1652.0,Airbnb listing,1,0,MX 2224.6,5.0,#024c6f,Mid-range
3383408,1820.1300048828125,52.366409301757805,4.87982988357544,853.0,Airbnb listing,1,0,MX 1820.13,5.0,#024c6f,Mid-range
3388684,3033.5400390625,52.36203002929688,4.850180149078369,2901.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
3388764,1880.8000488281248,52.3471794128418,4.889520168304443,2114.0,Airbnb listing,1,0,MX 1880.8,5.0,#024c6f,Mid-range
3389300,2730.18994140625,52.35205841064453,4.897459983825684,1600.0,Airbnb listing,1,0,MX 2730.19,5.0,#024c6f,Mid-range
3407896,3235.780029296875,52.37417984008789,4.868659973144531,1844.0,Airbnb listing,1,0,MX 3235.78,5.0,#024c6f,Mid-range
3408746,2568.39990234375,52.3745002746582,4.838940143585205,3746.0,Airbnb listing,1,0,MX 2568.4,5.0,#024c6f,Mid-range
3413219,3033.5400390625,52.3562889099121,4.942279815673828,3560.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
3430456,1820.1300048828125,52.36098861694336,4.859869956970215,2280.0,Airbnb listing,1,0,MX 1820.13,5.0,#024c6f,Mid-range
3432883,6067.08984375,52.34759140014648,4.860439777374268,2991.0,Airbnb listing,0,0,MX 6067.09,6.0,#061b2c,Budget
3436527,3033.5400390625,52.35541915893555,4.9980998039245605,7276.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
3459981,4954.7900390625,52.363468170166016,4.87313985824585,1339.0,Airbnb listing,0,0,MX 4954.79,5.0,#061b2c,Budget
3461086,3822.2700195312495,52.37295913696289,4.9078898429870605,1299.0,Airbnb listing,0,0,MX 3822.27,5.0,#061b2c,Budget
3484708,1799.9000244140625,52.35472106933594,4.839620113372803,3800.0,Airbnb listing,1,0,MX 1799.9,5.0,#024c6f,Mid-range
3492282,1617.8900146484375,52.36682128906249,4.873559951782227,1281.0,Airbnb listing,1,0,MX 1617.89,5.0,#024c6f,Mid-range
3500433,9687.1201171875,52.36603927612305,4.867109775543213,1716.0,Airbnb listing,3,0,MX 9687.12,6.0,#3abdf3,Elite
3501084,5055.91015625,52.37995147705078,4.885769844055176,1603.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
3504128,5055.91015625,52.35676956176758,4.915369987487793,1875.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
3505002,4044.7299804687505,52.3508186340332,4.875720024108888,2043.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
3508800,1314.5400390625,52.333099365234375,4.902999877929688,3741.0,Airbnb listing,1,0,MX 1314.54,5.0,#024c6f,Mid-range
3519739,1820.1300048828125,52.390411376953125,4.875070095062256,2947.0,Airbnb listing,1,0,MX 1820.13,5.0,#024c6f,Mid-range
3526216,2891.97998046875,52.35852813720703,4.916749954223633,1857.0,Airbnb listing,1,0,MX 2891.98,5.0,#024c6f,Mid-range
3565477,3761.6000976562495,52.39096832275391,4.877699851989745,2938.0,Airbnb listing,0,0,MX 3761.6,5.0,#061b2c,Budget
3566834,1779.6800537109375,52.355178833007805,4.88100004196167,1441.0,Airbnb listing,1,0,MX 1779.68,5.0,#024c6f,Mid-range
3572825,4044.7299804687505,52.3857307434082,4.866300106048584,2810.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
3574552,2224.60009765625,52.35293960571289,4.917280197143555,2237.0,Airbnb listing,1,0,MX 2224.6,5.0,#024c6f,Mid-range
3577411,4550.31982421875,52.37543869018555,4.879640102386475,1351.0,Airbnb listing,0,0,MX 4550.32,5.0,#061b2c,Budget
3580990,1921.25,52.36259078979492,4.863269805908203,2015.0,Airbnb listing,1,0,MX 1921.25,5.0,#024c6f,Mid-range
3583322,4044.7299804687505,52.35704040527344,4.907299995422363,1429.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
3590060,5055.91015625,52.36907958984375,4.906569957733153,1018.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
3604547,4954.7900390625,52.37479019165039,4.872610092163086,1653.0,Airbnb listing,0,0,MX 4954.79,5.0,#061b2c,Budget
3620791,2790.860107421875,52.3832893371582,4.871890068054199,2363.0,Airbnb listing,1,0,MX 2790.86,5.0,#024c6f,Mid-range
3649382,2163.929931640625,52.35137939453125,4.851359844207764,3232.0,Airbnb listing,1,0,MX 2163.93,5.0,#024c6f,Mid-range
3685177,6067.08984375,52.35171890258789,4.906879901885985,1879.0,Airbnb listing,0,0,MX 6067.09,6.0,#061b2c,Budget
3690880,3033.5400390625,52.368289947509766,4.923779964447021,2145.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
3696035,2932.429931640625,52.39728927612305,4.9149699211120605,3791.0,Airbnb listing,1,0,MX 2932.43,5.0,#024c6f,Mid-range
3698780,3114.43994140625,52.341758728027344,4.898550033569336,2740.0,Airbnb listing,1,0,MX 3114.44,5.0,#024c6f,Mid-range
3700218,1516.77001953125,52.417041778564446,4.899600028991699,5684.0,Airbnb listing,1,0,MX 1516.77,5.0,#024c6f,Mid-range
3708105,2790.860107421875,52.37075042724609,4.8747100830078125,1306.0,Airbnb listing,1,0,MX 2790.86,5.0,#024c6f,Mid-range
3708658,2426.840087890625,52.37496948242188,4.858329772949219,2513.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
3722301,7664.759765625,52.36341857910156,4.889560222625732,356.0,Airbnb listing,3,0,MX 7664.76,6.0,#3abdf3,Elite
3724060,4267.18994140625,52.37131118774414,4.87306022644043,1434.0,Airbnb listing,0,0,MX 4267.19,5.0,#061b2c,Budget
3729980,2042.5899658203125,52.37379837036133,4.890830039978027,861.0,Airbnb listing,1,0,MX 2042.59,5.0,#024c6f,Mid-range
3753084,5561.5,52.353340148925774,4.8898701667785645,1430.0,Airbnb listing,0,0,MX 5561.5,6.0,#061b2c,Budget
3758059,2325.719970703125,52.34751129150391,4.890729904174805,2071.0,Airbnb listing,1,0,MX 2325.72,5.0,#024c6f,Mid-range
3763507,2750.409912109375,52.38370895385742,4.8907198905944815,1960.0,Airbnb listing,1,0,MX 2750.41,5.0,#024c6f,Mid-range
3763895,1537.0,52.36190032958984,4.864150047302246,1974.0,Airbnb listing,1,0,MX 1537.0,5.0,#024c6f,Mid-range
3774247,6067.08984375,52.37260055541992,4.872910022735596,1506.0,Airbnb listing,0,0,MX 6067.09,6.0,#061b2c,Budget
3781388,12134.1796875,52.376487731933594,4.876390933990479,1584.0,Airbnb listing,3,0,MX 12134.18,6.0,#3abdf3,Elite
3786000,1233.6400146484375,52.36244964599609,4.865809917449951,1850.0,Airbnb listing,1,0,MX 1233.64,5.0,#024c6f,Mid-range
3793956,10617.41015625,52.382339477539055,4.87939977645874,2008.0,Airbnb listing,3,0,MX 10617.41,6.0,#3abdf3,Elite
3796459,1112.300048828125,52.351909637451165,4.920780181884766,2492.0,Airbnb listing,1,0,MX 1112.3,5.0,#024c6f,Mid-range
3804795,5642.39013671875,52.36201858520508,4.863770008087158,1996.0,Airbnb listing,0,0,MX 5642.39,6.0,#061b2c,Budget
3806069,2022.3599853515625,52.35319900512695,4.888820171356201,1456.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
3829648,9889.3603515625,52.37385177612305,4.883590221405028,1048.0,Airbnb listing,3,0,MX 9889.36,6.0,#3abdf3,Elite
3833796,5055.91015625,52.35601043701172,4.900129795074463,1240.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
3838878,3175.110107421875,52.38526153564453,4.917990207672119,2749.0,Airbnb listing,1,0,MX 3175.11,5.0,#024c6f,Mid-range
3840321,1516.77001953125,52.35771942138672,4.906680107116699,1346.0,Airbnb listing,1,0,MX 1516.77,5.0,#024c6f,Mid-range
3841266,6067.08984375,52.36111831665039,4.860829830169678,2213.0,Airbnb listing,0,0,MX 6067.09,6.0,#061b2c,Budget
3841339,2002.1400146484373,52.36252975463867,4.937510013580321,3090.0,Airbnb listing,1,0,MX 2002.14,5.0,#024c6f,Mid-range
3850766,1921.25,52.36320877075195,4.984139919281006,6238.0,Airbnb listing,1,0,MX 1921.25,5.0,#024c6f,Mid-range
3853993,2527.949951171875,52.38629913330078,4.920139789581299,2931.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
3856186,5561.5,52.387889862060554,4.88824987411499,2438.0,Airbnb listing,0,0,MX 5561.5,6.0,#061b2c,Budget
3856777,4489.64990234375,52.364540100097656,4.872129917144775,1386.0,Airbnb listing,0,0,MX 4489.65,5.0,#061b2c,Budget
3865210,3235.780029296875,52.35554122924805,4.90438985824585,1430.0,Airbnb listing,1,0,MX 3235.78,5.0,#024c6f,Mid-range
3867834,2426.840087890625,52.375770568847656,4.872550010681152,1722.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
3879930,6572.68017578125,52.37171173095703,4.931990146636962,2760.0,Airbnb listing,0,0,MX 6572.68,6.0,#061b2c,Budget
3880034,5278.3701171875,52.38224029541016,4.883470058441161,1893.0,Airbnb listing,0,0,MX 5278.37,6.0,#061b2c,Budget
3900628,7887.22021484375,52.395782470703125,4.905851364135742,3423.0,Airbnb listing,3,0,MX 7887.22,6.0,#3abdf3,Elite
3903880,2123.47998046875,52.36349105834961,4.8932199478149405,297.0,Airbnb listing,1,0,MX 2123.48,5.0,#024c6f,Mid-range
3911407,3882.9399414062495,52.37942886352539,4.8912601470947275,1483.0,Airbnb listing,0,0,MX 3882.94,5.0,#061b2c,Budget
3917964,5986.2001953125,52.35926055908203,4.925859928131104,2397.0,Airbnb listing,0,0,MX 5986.2,6.0,#061b2c,Budget
3926355,3822.2700195312495,52.37110137939453,4.940229892730713,3295.0,Airbnb listing,0,0,MX 3822.27,5.0,#061b2c,Budget
3929712,1759.4599609375,52.377300262451165,4.894750118255615,1254.0,Airbnb listing,1,0,MX 1759.46,5.0,#024c6f,Mid-range
3934811,1719.010009765625,52.378379821777344,4.86083984375,2539.0,Airbnb listing,1,0,MX 1719.01,5.0,#024c6f,Mid-range
3938749,2224.60009765625,52.324871063232415,4.858250141143799,5139.0,Airbnb listing,1,0,MX 2224.6,5.0,#024c6f,Mid-range
3944495,4166.06982421875,52.3641014099121,4.886340141296387,467.0,Airbnb listing,0,0,MX 4166.07,5.0,#061b2c,Budget
3955896,2143.699951171875,52.359859466552734,4.8633198738098145,2092.0,Airbnb listing,1,0,MX 2143.7,5.0,#024c6f,Mid-range
3957639,2022.3599853515625,52.352420806884766,4.926519870758057,2773.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
3966768,8372.580078125,52.37158966064453,4.881460189819336,960.0,Airbnb listing,3,0,MX 8372.58,6.0,#3abdf3,Elite
3974283,2527.949951171875,52.349979400634766,4.894919872283936,1802.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
3982031,2770.639892578125,52.36238861083984,4.898590087890625,591.0,Airbnb listing,1,0,MX 2770.64,5.0,#024c6f,Mid-range
4011762,4550.31982421875,52.38364028930664,4.885630130767822,2002.0,Airbnb listing,0,0,MX 4550.32,5.0,#061b2c,Budget
4029316,3094.219970703125,52.35097885131836,4.886099815368652,1736.0,Airbnb listing,1,0,MX 3094.22,5.0,#024c6f,Mid-range
4035170,4853.669921875,52.37779998779297,4.886260032653809,1365.0,Airbnb listing,0,0,MX 4853.67,5.0,#061b2c,Budget
4043258,1617.8900146484375,52.3596305847168,4.943140029907227,3521.0,Airbnb listing,1,0,MX 1617.89,5.0,#024c6f,Mid-range
4043288,1658.3399658203125,52.37807846069336,4.894559860229492,1339.0,Airbnb listing,1,0,MX 1658.34,5.0,#024c6f,Mid-range
4051748,3256.0,52.343608856201165,4.897630214691161,2527.0,Airbnb listing,1,0,MX 3256.0,5.0,#024c6f,Mid-range
4052965,2244.820068359375,52.35099029541016,4.886630058288574,1726.0,Airbnb listing,1,0,MX 2244.82,5.0,#024c6f,Mid-range
4057394,3175.110107421875,52.36706161499024,4.924870014190674,2208.0,Airbnb listing,1,0,MX 3175.11,5.0,#024c6f,Mid-range
4062563,4024.5,52.3549690246582,4.850510120391846,3102.0,Airbnb listing,0,0,MX 4024.5,5.0,#061b2c,Budget
4064519,2204.3798828125,52.36724090576172,4.868130207061768,1652.0,Airbnb listing,1,0,MX 2204.38,5.0,#024c6f,Mid-range
4064665,5419.93017578125,52.38766860961913,4.884640216827393,2454.0,Airbnb listing,0,0,MX 5419.93,6.0,#061b2c,Budget
4076501,3215.56005859375,52.35369110107422,4.86821985244751,2145.0,Airbnb listing,1,0,MX 3215.56,5.0,#024c6f,Mid-range
4096584,3033.5400390625,52.36988830566406,4.886789798736572,566.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
4119684,6633.35009765625,52.36108016967773,4.905849933624268,1072.0,Airbnb listing,0,0,MX 6633.35,6.0,#061b2c,Budget
4147668,1516.77001953125,52.36204147338867,4.923749923706056,2177.0,Airbnb listing,1,0,MX 1516.77,5.0,#024c6f,Mid-range
4147932,1739.22998046875,52.353958129882805,4.935259819030762,3210.0,Airbnb listing,1,0,MX 1739.23,5.0,#024c6f,Mid-range
4150731,3963.830078125,52.34934997558594,4.912020206451416,2292.0,Airbnb listing,0,0,MX 3963.83,5.0,#061b2c,Budget
4157853,3640.25,52.37313079833984,4.896520137786865,829.0,Airbnb listing,0,0,MX 3640.25,5.0,#061b2c,Budget
4158675,2588.6201171875,52.35831832885742,4.923679828643799,2295.0,Airbnb listing,1,0,MX 2588.62,5.0,#024c6f,Mid-range
4162988,3741.3701171875,52.38182067871094,4.849810123443604,3377.0,Airbnb listing,0,0,MX 3741.37,5.0,#061b2c,Budget
4171701,5055.91015625,52.36357116699219,4.830570220947266,4207.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
4172192,3215.56005859375,52.3497200012207,4.864429950714111,2632.0,Airbnb listing,1,0,MX 3215.56,5.0,#024c6f,Mid-range
4180798,2527.949951171875,52.37253952026367,4.901939868927002,965.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
4185598,5055.91015625,52.36743927001953,4.866250038146973,1781.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
4185741,3539.139892578125,52.360801696777344,4.901619911193848,861.0,Airbnb listing,0,0,MX 3539.14,5.0,#061b2c,Budget
4187658,5844.6298828125,52.369571685791016,4.883049964904785,741.0,Airbnb listing,0,0,MX 5844.63,6.0,#061b2c,Budget
4209897,8595.0400390625,52.35301971435546,4.8757100105285645,1844.0,Airbnb listing,3,0,MX 8595.04,6.0,#3abdf3,Elite
4210531,1941.4699707031248,52.3673210144043,4.864480018615723,1899.0,Airbnb listing,1,0,MX 1941.47,5.0,#024c6f,Mid-range
4216576,3539.139892578125,52.39292907714844,4.9341697692871085,4115.0,Airbnb listing,0,0,MX 3539.14,5.0,#061b2c,Budget
4216625,3438.02001953125,52.3431510925293,4.862750053405762,3251.0,Airbnb listing,1,0,MX 3438.02,5.0,#024c6f,Mid-range
4224540,2022.3599853515625,52.341041564941406,4.903900146484375,2895.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
4225575,3094.219970703125,52.390380859375,4.887159824371338,2722.0,Airbnb listing,1,0,MX 3094.22,5.0,#024c6f,Mid-range
4248769,3094.219970703125,52.36991882324219,4.902790069580078,824.0,Airbnb listing,1,0,MX 3094.22,5.0,#024c6f,Mid-range
4255200,2123.47998046875,52.35958099365234,4.927140235900879,2469.0,Airbnb listing,1,0,MX 2123.48,5.0,#024c6f,Mid-range
4267516,3417.7900390625,52.36759948730469,4.92471981048584,2202.0,Airbnb listing,1,0,MX 3417.79,5.0,#024c6f,Mid-range
4278312,1577.43994140625,52.41119003295898,4.893099784851073,5013.0,Airbnb listing,1,0,MX 1577.44,5.0,#024c6f,Mid-range
4278399,1941.4699707031248,52.375789642333984,4.934140205383301,3032.0,Airbnb listing,1,0,MX 1941.47,5.0,#024c6f,Mid-range
4282186,1516.77001953125,52.35358810424805,4.861149787902832,2537.0,Airbnb listing,1,0,MX 1516.77,5.0,#024c6f,Mid-range
4282415,4691.8798828125,52.37712860107422,4.8821001052856445,1410.0,Airbnb listing,0,0,MX 4691.88,5.0,#061b2c,Budget
4282686,1294.31005859375,52.40679168701172,4.913609981536865,4747.0,Airbnb listing,1,0,MX 1294.31,5.0,#024c6f,Mid-range
4283460,1941.4699707031248,52.376991271972656,4.877540111541748,1575.0,Airbnb listing,1,0,MX 1941.47,5.0,#024c6f,Mid-range
4295087,1921.25,52.35734939575195,4.917960166931152,1991.0,Airbnb listing,1,0,MX 1921.25,5.0,#024c6f,Mid-range
4299280,3741.3701171875,52.36240005493164,4.8934998512268075,420.0,Airbnb listing,0,0,MX 3741.37,5.0,#061b2c,Budget
4300022,2608.85009765625,52.35496139526367,4.912489891052246,1844.0,Airbnb listing,1,0,MX 2608.85,5.0,#024c6f,Mid-range
4314620,1577.43994140625,52.379920959472656,4.877449989318848,1840.0,Airbnb listing,1,0,MX 1577.44,5.0,#024c6f,Mid-range
4320334,2022.3599853515625,52.35636901855469,4.916039943695068,1937.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
4339471,5864.85009765625,52.3713493347168,4.8958001136779785,627.0,Airbnb listing,0,0,MX 5864.85,6.0,#061b2c,Budget
4349963,2608.85009765625,52.391231536865234,4.933390140533447,3943.0,Airbnb listing,1,0,MX 2608.85,5.0,#024c6f,Mid-range
4374040,2184.14990234375,52.35470962524414,4.855460166931152,2810.0,Airbnb listing,1,0,MX 2184.15,5.0,#024c6f,Mid-range
4381773,5339.0400390625,52.3537483215332,4.847449779510497,3347.0,Airbnb listing,0,0,MX 5339.04,6.0,#061b2c,Budget
4382235,3822.2700195312495,52.353981018066406,4.9048399925231925,1592.0,Airbnb listing,0,0,MX 3822.27,5.0,#061b2c,Budget
4382332,3033.5400390625,52.37086868286133,4.855100154876709,2586.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
4386276,2730.18994140625,52.35295867919922,4.91146993637085,1954.0,Airbnb listing,1,0,MX 2730.19,5.0,#024c6f,Mid-range
4409509,14439.669921875,52.39933013916016,4.8983402252197275,3716.0,Airbnb listing,2,0,MX 14439.67,6.0,#057ab1,Premium
4416539,2204.3798828125,52.35382080078125,4.8293800354003915,4491.0,Airbnb listing,1,0,MX 2204.38,5.0,#024c6f,Mid-range
4426990,4044.7299804687505,52.36486816406249,4.934289932250977,2849.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
4432642,1840.3499755859373,52.34096908569336,4.903600215911865,2898.0,Airbnb listing,1,0,MX 1840.35,5.0,#024c6f,Mid-range
4435968,4509.8701171875,52.34703063964844,4.939080238342285,3815.0,Airbnb listing,0,0,MX 4509.87,5.0,#061b2c,Budget
4445818,4186.2900390625,52.354000091552734,4.905139923095703,1601.0,Airbnb listing,0,0,MX 4186.29,5.0,#061b2c,Budget
4448285,3033.5400390625,52.36692810058594,4.865600109100342,1821.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
4449764,1395.4300537109375,52.37294006347656,4.951670169830321,4096.0,Airbnb listing,1,0,MX 1395.43,5.0,#024c6f,Mid-range
4455237,2932.429931640625,52.36988067626953,4.86253023147583,2070.0,Airbnb listing,1,0,MX 2932.43,5.0,#024c6f,Mid-range
4459764,1719.010009765625,52.31418991088867,4.994100093841553,9005.0,Airbnb listing,1,0,MX 1719.01,5.0,#024c6f,Mid-range
4467898,5662.6201171875,52.35736846923828,4.981629848480225,6138.0,Airbnb listing,0,0,MX 5662.62,6.0,#061b2c,Budget
4487975,2123.47998046875,52.35858154296875,4.925829887390137,2420.0,Airbnb listing,1,0,MX 2123.48,5.0,#024c6f,Mid-range
4488692,4449.2001953125,52.36441040039063,4.885990142822266,474.0,Airbnb listing,0,0,MX 4449.2,5.0,#061b2c,Budget
4522340,2527.949951171875,52.36764907836913,4.853519916534424,2644.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
4523624,6067.08984375,52.35588836669922,4.877280235290527,1531.0,Airbnb listing,0,0,MX 6067.09,6.0,#061b2c,Budget
4530308,4550.31982421875,52.344459533691406,4.952610015869141,4746.0,Airbnb listing,0,0,MX 4550.32,5.0,#061b2c,Budget
4543149,2588.6201171875,52.36363983154297,4.863399982452393,1987.0,Airbnb listing,1,0,MX 2588.62,5.0,#024c6f,Mid-range
4550468,2022.3599853515625,52.348308563232415,4.847060203552246,3660.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
